,Year,Race,Driver,Team,QualiPosition,GridPosition,TargetFinish,Points
1986,2025,Las_Vegas_Grand_Prix,ALO,Aston Martin,7.0,7.0,11,0.0
1987,2025,Las_Vegas_Grand_Prix,ANT,Mercedes,17.0,17.0,3,15.0
1988,2025,Las_Vegas_Grand_Prix,BEA,Haas F1 Team,14.0,14.0,10,1.0
1989,2025,Las_Vegas_Grand_Prix,BOR,Kick Sauber,18.0,18.0,R,0.0
1990,2025,Las_Vegas_Grand_Prix,COL,Alpine,15.0,15.0,15,0.0
1991,2025,Las_Vegas_Grand_Prix,DOO,,,,,
1992,2025,Las_Vegas_Grand_Prix,GAS,Alpine,10.0,10.0,13,0.0
1993,2025,Las_Vegas_Grand_Prix,HAD,Racing Bulls,8.0,8.0,6,8.0
1994,2025,Las_Vegas_Grand_Prix,HAM,Ferrari,20.0,19.0,8,4.0
1995,2025,Las_Vegas_Grand_Prix,HUL,Kick Sauber,11.0,11.0,7,6.0
1996,2025,Las_Vegas_Grand_Prix,LAW,Racing Bulls,6.0,6.0,14,0.0
1997,2025,Las_Vegas_Grand_Prix,LEC,Ferrari,9.0,9.0,4,12.0
1998,2025,Las_Vegas_Grand_Prix,NOR,McLaren,1.0,1.0,D,0.0
1999,2025,Las_Vegas_Grand_Prix,OCO,Haas F1 Team,13.0,13.0,9,2.0
2000,2025,Las_Vegas_Grand_Prix,PIA,McLaren,5.0,5.0,D,0.0
2001,2025,Las_Vegas_Grand_Prix,RUS,Mercedes,4.0,4.0,2,18.0
2002,2025,Las_Vegas_Grand_Prix,SAI,Williams,3.0,3.0,5,10.0
2003,2025,Las_Vegas_Grand_Prix,STR,Aston Martin,12.0,12.0,R,0.0
2004,2025,Las_Vegas_Grand_Prix,TSU,Red Bull Racing,19.0,20.0,12,0.0
2005,2025,Las_Vegas_Grand_Prix,VER,Red Bull Racing,2.0,2.0,1,25.0
2006,2025,Qatar_Grand_Prix,ALB,Williams,15.0,14.0,11,0.0
2007,2025,Qatar_Grand_Prix,ALO,Aston Martin,8.0,8.0,7,6.0
2008,2025,Qatar_Grand_Prix,ANT,Mercedes,5.0,5.0,5,10.0
2009,2025,Qatar_Grand_Prix,BEA,Haas F1 Team,13.0,13.0,R,0.0
2010,2025,Qatar_Grand_Prix,BOR,Kick Sauber,14.0,19.0,13,0.0
2011,2025,Qatar_Grand_Prix,COL,Alpine,20.0,20.0,14,0.0
2012,2025,Qatar_Grand_Prix,DOO,,,,,
2013,2025,Qatar_Grand_Prix,GAS,Alpine,9.0,9.0,16,0.0
2014,2025,Qatar_Grand_Prix,HAD,Racing Bulls,6.0,6.0,18,0.0
2015,2025,Qatar_Grand_Prix,HAM,Ferrari,18.0,17.0,12,0.0
2016,2025,Qatar_Grand_Prix,HUL,Kick Sauber,11.0,11.0,R,0.0
2017,2025,Qatar_Grand_Prix,LAW,Racing Bulls,12.0,12.0,9,2.0
2018,2025,Qatar_Grand_Prix,LEC,Ferrari,10.0,10.0,8,4.0
2019,2025,Qatar_Grand_Prix,NOR,McLaren,2.0,2.0,4,12.0
2020,2025,Qatar_Grand_Prix,OCO,Haas F1 Team,17.0,16.0,15,0.0
2021,2025,Qatar_Grand_Prix,PIA,McLaren,1.0,1.0,2,18.0
2022,2025,Qatar_Grand_Prix,RUS,Mercedes,4.0,4.0,6,8.0
2023,2025,Qatar_Grand_Prix,SAI,Williams,7.0,7.0,3,15.0
2024,2025,Qatar_Grand_Prix,STR,Aston Martin,19.0,18.0,17,0.0
2025,2025,Qatar_Grand_Prix,TSU,Red Bull Racing,16.0,15.0,10,1.0
2026,2025,Qatar_Grand_Prix,VER,Red Bull Racing,3.0,3.0,1,25.0
2027,2025,Abu_Dhabi_Grand_Prix,ALB,Williams,17.0,17.0,16,0.0
2028,2025,Abu_Dhabi_Grand_Prix,ALO,Aston Martin,6.0,6.0,6,8.0
2029,2025,Abu_Dhabi_Grand_Prix,ANT,Mercedes,14.0,14.0,15,0.0
2030,2025,Abu_Dhabi_Grand_Prix,BEA,Haas F1 Team,11.0,11.0,12,0.0
2031,2025,Abu_Dhabi_Grand_Prix,BOR,Kick Sauber,7.0,7.0,11,0.0
2032,2025,Abu_Dhabi_Grand_Prix,COL,Alpine,20.0,20.0,20,0.0
2033,2025,Abu_Dhabi_Grand_Prix,DOO,,,,,
2034,2025,Abu_Dhabi_Grand_Prix,GAS,Alpine,19.0,19.0,19,0.0
2035,2025,Abu_Dhabi_Grand_Prix,HAD,Racing Bulls,9.0,9.0,17,0.0
2036,2025,Abu_Dhabi_Grand_Prix,HAM,Ferrari,16.0,16.0,8,4.0
2037,2025,Abu_Dhabi_Grand_Prix,HUL,Kick Sauber,18.0,18.0,9,2.0
2038,2025,Abu_Dhabi_Grand_Prix,LAW,Racing Bulls,13.0,13.0,18,0.0
2039,2025,Abu_Dhabi_Grand_Prix,LEC,Ferrari,5.0,5.0,4,12.0
2040,2025,Abu_Dhabi_Grand_Prix,NOR,McLaren,2.0,2.0,3,15.0
2041,2025,Abu_Dhabi_Grand_Prix,OCO,Haas F1 Team,8.0,8.0,7,6.0
2042,2025,Abu_Dhabi_Grand_Prix,PIA,McLaren,3.0,3.0,2,18.0
2043,2025,Abu_Dhabi_Grand_Prix,RUS,Mercedes,4.0,4.0,5,10.0
2044,2025,Abu_Dhabi_Grand_Prix,SAI,Williams,12.0,12.0,13,0.0
2045,2025,Abu_Dhabi_Grand_Prix,STR,Aston Martin,15.0,15.0,10,1.0
2046,2025,Abu_Dhabi_Grand_Prix,TSU,Red Bull Racing,10.0,10.0,14,0.0
2047,2025,Abu_Dhabi_Grand_Prix,VER,Red Bull Racing,1.0,1.0,1,25.0
2048,2026,Australian_Grand_Prix,ALB,Williams,15.0,15.0,12,0.0
2049,2026,Australian_Grand_Prix,ALO,Aston Martin,17.0,17.0,R,0.0
2050,2026,Australian_Grand_Prix,ANT,Mercedes,2.0,2.0,2,18.0
2051,2026,Australian_Grand_Prix,BEA,Haas F1 Team,12.0,12.0,7,6.0
2052,2026,Australian_Grand_Prix,BOR,Audi,10.0,10.0,9,2.0
2053,2026,Australian_Grand_Prix,BOT,Cadillac,19.0,19.0,R,0.0
2054,2026,Australian_Grand_Prix,COL,Alpine,16.0,16.0,14,0.0
2055,2026,Australian_Grand_Prix,GAS,Alpine,14.0,14.0,10,1.0
2056,2026,Australian_Grand_Prix,HAD,Red Bull Racing,3.0,3.0,R,0.0
2057,2026,Australian_Grand_Prix,HAM,Ferrari,7.0,7.0,4,12.0
2058,2026,Australian_Grand_Prix,HUL,Audi,11.0,11.0,W,0.0
2059,2026,Australian_Grand_Prix,LAW,Racing Bulls,8.0,8.0,13,0.0
2060,2026,Australian_Grand_Prix,LEC,Ferrari,4.0,4.0,3,15.0
2061,2026,Australian_Grand_Prix,LIN,Racing Bulls,9.0,9.0,8,4.0
2062,2026,Australian_Grand_Prix,NOR,McLaren,6.0,6.0,5,10.0
2063,2026,Australian_Grand_Prix,OCO,Haas F1 Team,13.0,13.0,11,0.0
2064,2026,Australian_Grand_Prix,PER,Cadillac,18.0,18.0,16,0.0
2065,2026,Australian_Grand_Prix,PIA,McLaren,5.0,5.0,W,0.0
2066,2026,Australian_Grand_Prix,RUS,Mercedes,1.0,1.0,1,25.0
2067,2026,Australian_Grand_Prix,SAI,Williams,,21.0,15,0.0
2068,2026,Australian_Grand_Prix,STR,Aston Martin,,22.0,R,0.0
2069,2026,Australian_Grand_Prix,VER,Red Bull Racing,,20.0,6,8.0
2070,2026,Chinese_Grand_Prix,ALB,Williams,18.0,22.0,W,0.0
2071,2026,Chinese_Grand_Prix,ALO,Aston Martin,19.0,18.0,R,0.0
2072,2026,Chinese_Grand_Prix,ANT,Mercedes,1.0,1.0,1,25.0
2073,2026,Chinese_Grand_Prix,BEA,Haas F1 Team,10.0,10.0,5,10.0
2074,2026,Chinese_Grand_Prix,BOR,Audi,16.0,16.0,W,0.0
2075,2026,Chinese_Grand_Prix,BOT,Cadillac,20.0,19.0,13,0.0
2076,2026,Chinese_Grand_Prix,COL,Alpine,12.0,12.0,10,1.0
2077,2026,Chinese_Grand_Prix,GAS,Alpine,7.0,7.0,6,8.0
2078,2026,Chinese_Grand_Prix,HAD,Red Bull Racing,9.0,9.0,8,4.0
2079,2026,Chinese_Grand_Prix,HAM,Ferrari,3.0,3.0,3,15.0
2080,2026,Chinese_Grand_Prix,HUL,Audi,11.0,11.0,11,0.0
2081,2026,Chinese_Grand_Prix,LAW,Racing Bulls,14.0,14.0,7,6.0
2082,2026,Chinese_Grand_Prix,LEC,Ferrari,4.0,4.0,4,12.0
2083,2026,Chinese_Grand_Prix,LIN,Racing Bulls,15.0,15.0,12,0.0
2084,2026,Chinese_Grand_Prix,NOR,McLaren,6.0,6.0,W,0.0
2085,2026,Chinese_Grand_Prix,OCO,Haas F1 Team,13.0,13.0,14,0.0
2086,2026,Chinese_Grand_Prix,PER,Cadillac,22.0,21.0,15,0.0
2087,2026,Chinese_Grand_Prix,PIA,McLaren,5.0,5.0,W,0.0
2088,2026,Chinese_Grand_Prix,RUS,Mercedes,2.0,2.0,2,18.0
2089,2026,Chinese_Grand_Prix,SAI,Williams,17.0,17.0,9,2.0
2090,2026,Chinese_Grand_Prix,STR,Aston Martin,21.0,20.0,R,0.0
2091,2026,Chinese_Grand_Prix,VER,Red Bull Racing,8.0,8.0,R,0.0
2092,2026,Japanese_Grand_Prix,ALB,Williams,17.0,17.0,20,0.0
2093,2026,Japanese_Grand_Prix,ALO,Aston Martin,21.0,21.0,18,0.0
2094,2026,Japanese_Grand_Prix,ANT,Mercedes,1.0,1.0,1,25.0
2095,2026,Japanese_Grand_Prix,BEA,Haas F1 Team,18.0,18.0,R,0.0
2096,2026,Japanese_Grand_Prix,BOR,Audi,9.0,9.0,13,0.0
2097,2026,Japanese_Grand_Prix,BOT,Cadillac,20.0,20.0,19,0.0
2098,2026,Japanese_Grand_Prix,COL,Alpine,15.0,15.0,16,0.0
2099,2026,Japanese_Grand_Prix,GAS,Alpine,7.0,7.0,7,6.0
2100,2026,Japanese_Grand_Prix,HAD,Red Bull Racing,8.0,8.0,12,0.0
2101,2026,Japanese_Grand_Prix,HAM,Ferrari,6.0,6.0,6,8.0
2102,2026,Japanese_Grand_Prix,HUL,Audi,13.0,13.0,11,0.0
2103,2026,Japanese_Grand_Prix,LAW,Racing Bulls,14.0,14.0,9,2.0
2104,2026,Japanese_Grand_Prix,LEC,Ferrari,4.0,4.0,3,15.0
2105,2026,Japanese_Grand_Prix,LIN,Racing Bulls,10.0,10.0,14,0.0
2106,2026,Japanese_Grand_Prix,NOR,McLaren,5.0,5.0,5,10.0
2107,2026,Japanese_Grand_Prix,OCO,Haas F1 Team,12.0,12.0,10,1.0
2108,2026,Japanese_Grand_Prix,PER,Cadillac,19.0,19.0,17,0.0
2109,2026,Japanese_Grand_Prix,PIA,McLaren,3.0,3.0,2,18.0
2110,2026,Japanese_Grand_Prix,RUS,Mercedes,2.0,2.0,4,12.0
2111,2026,Japanese_Grand_Prix,SAI,Williams,16.0,16.0,15,0.0
2112,2026,Japanese_Grand_Prix,STR,Aston Martin,22.0,22.0,R,0.0
2113,2026,Japanese_Grand_Prix,VER,Red Bull Racing,11.0,11.0,8,4.0
2114,2026,Miami_Grand_Prix,ALB,Williams,15.0,15.0,10,1.0
2115,2026,Miami_Grand_Prix,ALO,Aston Martin,17.0,17.0,15,0.0
2116,2026,Miami_Grand_Prix,ANT,Mercedes,1.0,1.0,1,25.0
2117,2026,Miami_Grand_Prix,BEA,Haas F1 Team,12.0,12.0,11,0.0
2118,2026,Miami_Grand_Prix,BOR,Audi,21.0,21.0,12,0.0
2119,2026,Miami_Grand_Prix,BOT,Cadillac,19.0,19.0,18,0.0
2120,2026,Miami_Grand_Prix,COL,Alpine,8.0,8.0,7,6.0
2121,2026,Miami_Grand_Prix,GAS,Alpine,9.0,9.0,R,0.0
2122,2026,Miami_Grand_Prix,HAD,Red Bull Racing,22.0,22.0,R,0.0
2123,2026,Miami_Grand_Prix,HAM,Ferrari,6.0,6.0,6,8.0
2124,2026,Miami_Grand_Prix,HUL,Audi,10.0,10.0,R,0.0
2125,2026,Miami_Grand_Prix,LAW,Racing Bulls,11.0,11.0,R,0.0
2126,2026,Miami_Grand_Prix,LEC,Ferrari,3.0,3.0,8,4.0
2127,2026,Miami_Grand_Prix,LIN,Racing Bulls,16.0,16.0,14,0.0
2128,2026,Miami_Grand_Prix,NOR,McLaren,4.0,4.0,2,18.0
2129,2026,Miami_Grand_Prix,OCO,Haas F1 Team,14.0,14.0,13,0.0
2130,2026,Miami_Grand_Prix,PER,Cadillac,20.0,20.0,16,0.0
2131,2026,Miami_Grand_Prix,PIA,McLaren,7.0,7.0,3,15.0
2132,2026,Miami_Grand_Prix,RUS,Mercedes,5.0,5.0,4,12.0
2133,2026,Miami_Grand_Prix,SAI,Williams,13.0,13.0,9,2.0
2134,2026,Miami_Grand_Prix,STR,Aston Martin,18.0,18.0,17,0.0
2135,2026,Miami_Grand_Prix,VER,Red Bull Racing,2.0,2.0,5,10.0
2136,2026,Canadian_Grand_Prix,ALB,Williams,18.0,18.0,R,0.0
2137,2026,Canadian_Grand_Prix,ALO,Aston Martin,19.0,19.0,R,0.0
2138,2026,Canadian_Grand_Prix,ANT,Mercedes,2.0,2.0,1,25.0
2139,2026,Canadian_Grand_Prix,BEA,Haas F1 Team,16.0,16.0,10,1.0
2140,2026,Canadian_Grand_Prix,BOR,Audi,13.0,13.0,13,0.0
2141,2026,Canadian_Grand_Prix,BOT,Cadillac,22.0,21.0,16,0.0
2142,2026,Canadian_Grand_Prix,COL,Alpine,10.0,10.0,6,8.0
2143,2026,Canadian_Grand_Prix,GAS,Alpine,14.0,14.0,8,4.0
2144,2026,Canadian_Grand_Prix,HAD,Red Bull Racing,7.0,7.0,5,10.0
2145,2026,Canadian_Grand_Prix,HAM,Ferrari,5.0,5.0,2,18.0
2146,2026,Canadian_Grand_Prix,HUL,Audi,11.0,11.0,12,0.0
2147,2026,Canadian_Grand_Prix,LAW,Racing Bulls,12.0,12.0,7,6.0
2148,2026,Canadian_Grand_Prix,LEC,Ferrari,8.0,8.0,4,12.0
2149,2026,Canadian_Grand_Prix,LIN,Racing Bulls,9.0,9.0,W,0.0
2150,2026,Canadian_Grand_Prix,NOR,McLaren,3.0,3.0,R,0.0
2151,2026,Canadian_Grand_Prix,OCO,Haas F1 Team,17.0,17.0,14,0.0
2152,2026,Canadian_Grand_Prix,PER,Cadillac,20.0,20.0,R,0.0
2153,2026,Canadian_Grand_Prix,PIA,McLaren,4.0,4.0,11,0.0
2154,2026,Canadian_Grand_Prix,RUS,Mercedes,1.0,1.0,R,0.0
2155,2026,Canadian_Grand_Prix,SAI,Williams,15.0,15.0,9,2.0
2156,2026,Canadian_Grand_Prix,STR,Aston Martin,21.0,22.0,15,0.0
2157,2026,Canadian_Grand_Prix,VER,Red Bull Racing,6.0,6.0,3,15.0
2158,2026,Monaco_Grand_Prix,ALB,Williams,11.0,11.0,8,4.0
2159,2026,Monaco_Grand_Prix,ALO,Aston Martin,21.0,21.0,10,1.0
2160,2026,Monaco_Grand_Prix,ANT,Mercedes,1.0,1.0,1,25.0
2161,2026,Monaco_Grand_Prix,BEA,Haas F1 Team,19.0,19.0,R,0.0
2162,2026,Monaco_Grand_Prix,BOR,Audi,16.0,16.0,11,0.0
2163,2026,Monaco_Grand_Prix,BOT,Cadillac,20.0,20.0,R,0.0
2164,2026,Monaco_Grand_Prix,COL,Alpine,14.0,14.0,14,0.0
2165,2026,Monaco_Grand_Prix,GAS,Alpine,9.0,9.0,3,15.0
2166,2026,Monaco_Grand_Prix,HAD,Red Bull Racing,5.0,5.0,4,12.0
2167,2026,Monaco_Grand_Prix,HAM,Ferrari,3.0,3.0,2,18.0
2168,2026,Monaco_Grand_Prix,HUL,Audi,13.0,13.0,13,0.0
2169,2026,Monaco_Grand_Prix,LAW,Racing Bulls,10.0,10.0,6,8.0
2170,2026,Monaco_Grand_Prix,LEC,Ferrari,4.0,4.0,R,0.0
2171,2026,Monaco_Grand_Prix,LIN,Racing Bulls,15.0,15.0,7,6.0
2172,2026,Monaco_Grand_Prix,NOR,McLaren,8.0,8.0,R,0.0
2173,2026,Monaco_Grand_Prix,OCO,Haas F1 Team,17.0,17.0,9,2.0
2174,2026,Monaco_Grand_Prix,PER,Cadillac,18.0,18.0,15,0.0
2175,2026,Monaco_Grand_Prix,PIA,McLaren,7.0,7.0,5,10.0
2176,2026,Monaco_Grand_Prix,RUS,Mercedes,6.0,6.0,12,0.0
2177,2026,Monaco_Grand_Prix,SAI,Williams,12.0,12.0,16,0.0
2178,2026,Monaco_Grand_Prix,STR,Aston Martin,22.0,22.0,R,0.0
2179,2026,Monaco_Grand_Prix,VER,Red Bull Racing,2.0,2.0,R,0.0
2180,2026,Barcelona_Grand_Prix,ALB,Williams,18.0,18.0,R,0.0
2181,2026,Barcelona_Grand_Prix,ALO,Aston Martin,22.0,22.0,R,0.0
2182,2026,Barcelona_Grand_Prix,ANT,Mercedes,3.0,3.0,16,0.0
2183,2026,Barcelona_Grand_Prix,BEA,Haas F1 Team,15.0,15.0,17,0.0
2184,2026,Barcelona_Grand_Prix,BOR,Audi,12.0,12.0,11,0.0
2185,2026,Barcelona_Grand_Prix,BOT,Cadillac,20.0,20.0,R,0.0
2186,2026,Barcelona_Grand_Prix,COL,Alpine,13.0,13.0,10,1.0
2187,2026,Barcelona_Grand_Prix,GAS,Alpine,14.0,14.0,7,6.0
2188,2026,Barcelona_Grand_Prix,HAD,Red Bull Racing,6.0,6.0,6,8.0
2189,2026,Barcelona_Grand_Prix,HAM,Ferrari,2.0,2.0,1,25.0
2190,2026,Barcelona_Grand_Prix,HUL,Audi,9.0,9.0,R,0.0
2191,2026,Barcelona_Grand_Prix,LAW,Racing Bulls,8.0,8.0,8,4.0
2192,2026,Barcelona_Grand_Prix,LEC,Ferrari,10.0,10.0,15,0.0
2193,2026,Barcelona_Grand_Prix,LIN,Racing Bulls,11.0,11.0,9,2.0
2194,2026,Barcelona_Grand_Prix,NOR,McLaren,4.0,4.0,3,15.0
2195,2026,Barcelona_Grand_Prix,OCO,Haas F1 Team,17.0,17.0,13,0.0
2196,2026,Barcelona_Grand_Prix,PER,Cadillac,19.0,19.0,14,0.0
2197,2026,Barcelona_Grand_Prix,PIA,McLaren,7.0,7.0,5,10.0
2198,2026,Barcelona_Grand_Prix,RUS,Mercedes,1.0,1.0,2,18.0
2199,2026,Barcelona_Grand_Prix,SAI,Williams,16.0,16.0,12,0.0
2200,2026,Barcelona_Grand_Prix,STR,Aston Martin,21.0,21.0,R,0.0
2201,2026,Barcelona_Grand_Prix,VER,Red Bull Racing,5.0,5.0,4,12.0
2202,2026,Austrian_Grand_Prix,ALB,Williams,18.0,18.0,17,0.0
2203,2026,Austrian_Grand_Prix,ALO,Aston Martin,21.0,21.0,18,0.0
2204,2026,Austrian_Grand_Prix,ANT,Mercedes,4.0,4.0,3,15.0
2205,2026,Austrian_Grand_Prix,BEA,Haas F1 Team,13.0,13.0,14,0.0
2206,2026,Austrian_Grand_Prix,BOR,Audi,12.0,12.0,11,0.0
2207,2026,Austrian_Grand_Prix,BOT,Cadillac,20.0,20.0,R,0.0
2208,2026,Austrian_Grand_Prix,COL,Alpine,16.0,16.0,15,0.0
2209,2026,Austrian_Grand_Prix,GAS,Alpine,11.0,11.0,13,0.0
2210,2026,Austrian_Grand_Prix,HAD,Red Bull Racing,8.0,8.0,6,8.0
2211,2026,Austrian_Grand_Prix,HAM,Ferrari,3.0,3.0,5,10.0
2212,2026,Austrian_Grand_Prix,HUL,Audi,14.0,14.0,12,0.0
2213,2026,Austrian_Grand_Prix,LAW,Racing Bulls,9.0,9.0,9,2.0
2214,2026,Austrian_Grand_Prix,LEC,Ferrari,2.0,2.0,8,4.0
2215,2026,Austrian_Grand_Prix,LIN,Racing Bulls,10.0,10.0,10,1.0
2216,2026,Austrian_Grand_Prix,NOR,McLaren,6.0,6.0,7,6.0
2217,2026,Austrian_Grand_Prix,OCO,Haas F1 Team,15.0,15.0,16,0.0
2218,2026,Austrian_Grand_Prix,PER,Cadillac,19.0,19.0,R,0.0
2219,2026,Austrian_Grand_Prix,PIA,McLaren,7.0,7.0,4,12.0
2220,2026,Austrian_Grand_Prix,RUS,Mercedes,1.0,1.0,1,25.0
2221,2026,Austrian_Grand_Prix,SAI,Williams,17.0,17.0,R,0.0
2222,2026,Austrian_Grand_Prix,STR,Aston Martin,22.0,22.0,R,0.0
2223,2026,Austrian_Grand_Prix,VER,Red Bull Racing,5.0,5.0,2,18.0
2224,2026,British_Grand_Prix,ALB,Williams,16.0,16.0,R,0.0
2225,2026,British_Grand_Prix,ALO,Aston Martin,22.0,21.0,18,0.0
2226,2026,British_Grand_Prix,ANT,Mercedes,1.0,1.0,15,0.0
2227,2026,British_Grand_Prix,BEA,Haas F1 Team,14.0,13.0,12,0.0
2228,2026,British_Grand_Prix,BOR,Audi,11.0,11.0,8,4.0
2229,2026,British_Grand_Prix,BOT,Cadillac,18.0,18.0,16,0.0
2230,2026,British_Grand_Prix,COL,Alpine,19.0,19.0,9,2.0
2231,2026,British_Grand_Prix,GAS,Alpine,12.0,15.0,10,1.0
2232,2026,British_Grand_Prix,HAD,Red Bull Racing,5.0,5.0,5,10.0
2233,2026,British_Grand_Prix,HAM,Ferrari,3.0,3.0,3,15.0
2234,2026,British_Grand_Prix,HUL,Audi,13.0,12.0,R,0.0
2235,2026,British_Grand_Prix,LAW,Racing Bulls,10.0,10.0,6,8.0
2236,2026,British_Grand_Prix,LEC,Ferrari,2.0,2.0,1,25.0
2237,2026,British_Grand_Prix,LIN,Racing Bulls,9.0,9.0,7,6.0
2238,2026,British_Grand_Prix,NOR,McLaren,6.0,6.0,4,12.0
2239,2026,British_Grand_Prix,OCO,Haas F1 Team,17.0,17.0,13,0.0
2240,2026,British_Grand_Prix,PER,Cadillac,20.0,20.0,14,0.0
2241,2026,British_Grand_Prix,PIA,McLaren,8.0,8.0,11,0.0
2242,2026,British_Grand_Prix,RUS,Mercedes,4.0,4.0,2,18.0
2243,2026,British_Grand_Prix,SAI,Williams,15.0,14.0,17,0.0
2244,2026,British_Grand_Prix,STR,Aston Martin,21.0,22.0,19,0.0
2245,2026,British_Grand_Prix,VER,Red Bull Racing,7.0,7.0,20,0.0
2246,2026,Belgian_Grand_Prix,ALB,Williams,17.0,15.0,15,0.0
2247,2026,Belgian_Grand_Prix,ALO,Aston Martin,21.0,22.0,19,0.0
2248,2026,Belgian_Grand_Prix,ANT,Mercedes,1.0,1.0,1,25.0
2249,2026,Belgian_Grand_Prix,BEA,Haas F1 Team,16.0,14.0,14,0.0
2250,2026,Belgian_Grand_Prix,BOR,Audi,9.0,8.0,8,4.0
2251,2026,Belgian_Grand_Prix,BOT,Cadillac,19.0,17.0,18,0.0
2252,2026,Belgian_Grand_Prix,COL,Alpine,13.0,11.0,10,1.0
2253,2026,Belgian_Grand_Prix,GAS,Alpine,12.0,10.0,11,0.0
2254,2026,Belgian_Grand_Prix,HAD,Red Bull Racing,10.0,21.0,6,8.0
2255,2026,Belgian_Grand_Prix,HAM,Ferrari,6.0,5.0,4,12.0
2256,2026,Belgian_Grand_Prix,HUL,Audi,14.0,12.0,13,0.0
2257,2026,Belgian_Grand_Prix,LAW,Racing Bulls,11.0,9.0,12,0.0
2258,2026,Belgian_Grand_Prix,LEC,Ferrari,5.0,4.0,2,18.0
2259,2026,Belgian_Grand_Prix,LIN,Racing Bulls,8.0,7.0,9,2.0
2260,2026,Belgian_Grand_Prix,NOR,McLaren,3.0,13.0,7,6.0
2261,2026,Belgian_Grand_Prix,OCO,Haas F1 Team,18.0,16.0,17,0.0
2262,2026,Belgian_Grand_Prix,PER,Cadillac,20.0,18.0,R,0.0
2263,2026,Belgian_Grand_Prix,PIA,McLaren,7.0,6.0,5,10.0
2264,2026,Belgian_Grand_Prix,RUS,Mercedes,4.0,3.0,R,0.0
2265,2026,Belgian_Grand_Prix,SAI,Williams,15.0,19.0,16,0.0
2266,2026,Belgian_Grand_Prix,STR,Aston Martin,22.0,20.0,R,0.0
2267,2026,Belgian_Grand_Prix,VER,Red Bull Racing,2.0,2.0,3,15.0
2268,2026,Hungarian_Grand_Prix,ALB,Williams,19.0,19.0,17,0.0
2269,2026,Hungarian_Grand_Prix,ALO,Aston Martin,16.0,16.0,14,0.0
2270,2026,Hungarian_Grand_Prix,ANT,Mercedes,4.0,7.0,3,15.0
2271,2026,Hungarian_Grand_Prix,BEA,Haas F1 Team,17.0,17.0,19,0.0
2272,2026,Hungarian_Grand_Prix,BOR,Audi,14.0,14.0,11,0.0
2273,2026,Hungarian_Grand_Prix,BOT,Cadillac,21.0,21.0,R,0.0
2274,2026,Hungarian_Grand_Prix,COL,Alpine,13.0,13.0,15,0.0
2275,2026,Hungarian_Grand_Prix,GAS,Alpine,12.0,12.0,12,0.0
2276,2026,Hungarian_Grand_Prix,HAD,Red Bull Racing,8.0,8.0,6,8.0
2277,2026,Hungarian_Grand_Prix,HAM,Ferrari,2.0,5.0,5,10.0
2278,2026,Hungarian_Grand_Prix,HUL,Audi,10.0,10.0,9,2.0
2279,2026,Hungarian_Grand_Prix,LAW,Racing Bulls,11.0,11.0,8,4.0
2280,2026,Hungarian_Grand_Prix,LEC,Ferrari,3.0,2.0,4,12.0
2281,2026,Hungarian_Grand_Prix,LIN,Racing Bulls,9.0,9.0,10,1.0
2282,2026,Hungarian_Grand_Prix,NOR,McLaren,1.0,1.0,1,25.0
2283,2026,Hungarian_Grand_Prix,OCO,Haas F1 Team,15.0,15.0,16,0.0
2284,2026,Hungarian_Grand_Prix,PER,Cadillac,22.0,22.0,R,0.0
2285,2026,Hungarian_Grand_Prix,PIA,McLaren,5.0,3.0,R,0.0
2286,2026,Hungarian_Grand_Prix,RUS,Mercedes,7.0,6.0,7,6.0
2287,2026,Hungarian_Grand_Prix,SAI,Williams,18.0,18.0,18,0.0
2288,2026,Hungarian_Grand_Prix,STR,Aston Martin,20.0,20.0,13,0.0
2289,2026,Hungarian_Grand_Prix,VER,Red Bull Racing,6.0,4.0,2,18.0
